Published_Date,Currency_iso3,Currency_Name,Unit,Buy_Rate,Sell_Rate
2026-03-30 00:00:08,HKD,Hong Kong Dollar,1,19.33,19.41
2026-03-30 00:00:08,KWD,Kuwaity Dinar,1,493.27,495.23
2026-03-30 00:00:08,BHD,Bahrain Dinar,1,401.62,403.21
2026-03-30 00:00:08,OMR,Omani Rial,1,393.28,394.84
2026-03-31 00:00:34,INR,Indian Rupee,100,160.00,160.15
2026-03-31 00:00:34,USD,U.S. Dollar,1,151.44,152.04
2026-03-31 00:00:34,EUR,European Euro,1,174.04,174.73
2026-03-31 00:00:34,GBP,UK Pound Sterling,1,200.52,201.32
2026-03-31 00:00:34,CHF,Swiss Franc,1,189.48,190.23
2026-03-31 00:00:34,AUD,Australian Dollar,1,103.87,104.28
2026-03-31 00:00:34,CAD,Canadian Dollar,1,108.79,109.22
2026-03-31 00:00:34,SGD,Singapore Dollar,1,117.41,117.88
2026-03-31 00:00:34,JPY,Japanese Yen,10,9.49,9.53
2026-03-31 00:00:34,CNY,Chinese Yuan,1,21.91,22.00
2026-03-31 00:00:34,SAR,Saudi Arabian Riyal,1,40.35,40.51
2026-03-31 00:00:34,QAR,Qatari Riyal,1,41.55,41.71
2026-03-31 00:00:34,THB,Thai Baht,1,4.61,4.62
2026-03-31 00:00:34,AED,UAE Dirham,1,41.23,41.40
2026-03-31 00:00:34,MYR,Malaysian Ringgit,1,37.60,37.75
2026-03-31 00:00:34,KRW,South Korean Won,100,9.99,10.03
2026-03-31 00:00:34,SEK,Swedish Kroner,1,15.95,16.02
2026-03-31 00:00:34,DKK,Danish Kroner,1,23.29,23.38
2026-03-31 00:00:34,HKD,Hong Kong Dollar,1,19.33,19.41
2026-03-31 00:00:34,KWD,Kuwaity Dinar,1,493.37,495.32
2026-03-31 00:00:34,BHD,Bahrain Dinar,1,401.11,402.70
2026-03-31 00:00:34,OMR,Omani Rial,1,393.40,394.96
2026-04-01 00:00:13,INR,Indian Rupee,100,160.00,160.15
2026-04-01 00:00:13,USD,U.S. Dollar,1,151.44,152.04
2026-04-01 00:00:13,EUR,European Euro,1,173.69,174.38
2026-04-01 00:00:13,GBP,UK Pound Sterling,1,200.06,200.85
2026-04-01 00:00:13,CHF,Swiss Franc,1,189.18,189.93
2026-04-01 00:00:13,AUD,Australian Dollar,1,104.10,104.51
2026-04-01 00:00:13,CAD,Canadian Dollar,1,108.63,109.06
2026-04-01 00:00:13,SGD,Singapore Dollar,1,117.39,117.86
2026-04-01 00:00:13,JPY,Japanese Yen,10,9.49,9.53
2026-04-01 00:00:13,CNY,Chinese Yuan,1,21.93,22.01
2026-04-01 00:00:13,SAR,Saudi Arabian Riyal,1,40.36,40.52
2026-04-01 00:00:13,QAR,Qatari Riyal,1,41.55,41.71
2026-04-01 00:00:13,THB,Thai Baht,1,4.61,4.62
2026-04-01 00:00:13,AED,UAE Dirham,1,41.24,41.40
2026-04-01 00:00:13,MYR,Malaysian Ringgit,1,37.40,37.55
2026-04-01 00:00:13,KRW,South Korean Won,100,9.92,9.96
2026-04-01 00:00:13,SEK,Swedish Kroner,1,15.86,15.93
2026-04-01 00:00:13,DKK,Danish Kroner,1,23.25,23.34
2026-04-01 00:00:13,HKD,Hong Kong Dollar,1,19.32,19.39
2026-04-01 00:00:13,KWD,Kuwaity Dinar,1,493.37,495.32
2026-04-01 00:00:13,BHD,Bahrain Dinar,1,401.70,403.29
2026-04-01 00:00:13,OMR,Omani Rial,1,393.35,394.90
2026-04-02 00:00:04,INR,Indian Rupee,100,160.00,160.15
2026-04-02 00:00:04,USD,U.S. Dollar,1,151.44,152.04
2026-04-02 00:00:04,EUR,European Euro,1,175.66,176.36
2026-04-02 00:00:04,GBP,UK Pound Sterling,1,201.60,202.40
2026-04-02 00:00:04,CHF,Swiss Franc,1,191.09,191.85
2026-04-02 00:00:04,AUD,Australian Dollar,1,105.21,105.62
2026-04-02 00:00:04,CAD,Canadian Dollar,1,108.98,109.42
2026-04-02 00:00:04,SGD,Singapore Dollar,1,118.08,118.55
2026-04-02 00:00:04,JPY,Japanese Yen,10,9.55,9.59
2026-04-02 00:00:04,CNY,Chinese Yuan,1,22.03,22.12
2026-04-02 00:00:04,SAR,Saudi Arabian Riyal,1,40.35,40.51
2026-04-02 00:00:04,QAR,Qatari Riyal,1,41.54,41.70
2026-04-02 00:00:04,THB,Thai Baht,1,4.66,4.67
2026-04-02 00:00:04,AED,UAE Dirham,1,41.24,41.40
2026-04-02 00:00:04,MYR,Malaysian Ringgit,1,37.61,37.76
2026-04-02 00:00:04,KRW,South Korean Won,100,10.06,10.10
2026-04-02 00:00:04,SEK,Swedish Kroner,1,16.13,16.19
2026-04-02 00:00:04,DKK,Danish Kroner,1,23.51,23.60
2026-04-02 00:00:04,HKD,Hong Kong Dollar,1,19.32,19.40
2026-04-02 00:00:04,KWD,Kuwaity Dinar,1,493.69,495.65
2026-04-02 00:00:04,BHD,Bahrain Dinar,1,401.11,402.70
2026-04-02 00:00:04,OMR,Omani Rial,1,393.40,394.96
2026-04-03 00:00:41,INR,Indian Rupee,100,160.00,160.15
2026-04-03 00:00:41,USD,U.S. Dollar,1,148.67,149.27
2026-04-03 00:00:41,EUR,European Euro,1,171.24,171.93
2026-04-03 00:00:41,GBP,UK Pound Sterling,1,196.13,196.92
2026-04-03 00:00:41,CHF,Swiss Franc,1,185.78,186.53
2026-04-03 00:00:41,AUD,Australian Dollar,1,102.03,102.44
2026-04-03 00:00:41,CAD,Canadian Dollar,1,106.79,107.22
2026-04-03 00:00:41,SGD,Singapore Dollar,1,115.44,115.91
2026-04-03 00:00:41,JPY,Japanese Yen,10,9.31,9.34
2026-04-03 00:00:41,CNY,Chinese Yuan,1,21.55,21.64
2026-04-03 00:00:41,SAR,Saudi Arabian Riyal,1,39.61,39.77
2026-04-03 00:00:41,QAR,Qatari Riyal,1,40.78,40.94
2026-04-03 00:00:41,THB,Thai Baht,1,4.53,4.55
2026-04-03 00:00:41,AED,UAE Dirham,1,40.48,40.64
2026-04-03 00:00:41,MYR,Malaysian Ringgit,1,36.81,36.96
2026-04-03 00:00:41,KRW,South Korean Won,100,9.80,9.84
2026-04-03 00:00:41,SEK,Swedish Kroner,1,15.65,15.71
2026-04-03 00:00:41,DKK,Danish Kroner,1,22.92,23.01
2026-04-03 00:00:41,HKD,Hong Kong Dollar,1,18.97,19.05
2026-04-03 00:00:41,KWD,Kuwaity Dinar,1,484.50,486.46
2026-04-03 00:00:41,BHD,Bahrain Dinar,1,393.78,395.36
2026-04-03 00:00:41,OMR,Omani Rial,1,386.21,387.76
2026-04-04 00:00:00,INR,Indian Rupee,100,160.00,160.15
2026-04-04 00:00:00,USD,U.S. Dollar,1,148.67,149.27
2026-04-04 00:00:00,EUR,European Euro,1,171.62,172.31
2026-04-04 00:00:00,GBP,UK Pound Sterling,1,196.76,197.55
2026-04-04 00:00:00,CHF,Swiss Franc,1,186.22,186.97
2026-04-04 00:00:00,AUD,Australian Dollar,1,102.71,103.12
2026-04-04 00:00:00,CAD,Canadian Dollar,1,106.76,107.19
2026-04-04 00:00:00,SGD,Singapore Dollar,1,115.65,116.11
2026-04-04 00:00:00,JPY,Japanese Yen,10,9.32,9.36
2026-04-04 00:00:00,CNY,Chinese Yuan,1,21.61,21.69
2026-04-04 00:00:00,SAR,Saudi Arabian Riyal,1,39.59,39.75
2026-04-04 00:00:00,QAR,Qatari Riyal,1,40.78,40.94
2026-04-04 00:00:00,THB,Thai Baht,1,4.57,4.58
2026-04-04 00:00:00,AED,UAE Dirham,1,40.48,40.64
2026-04-04 00:00:00,MYR,Malaysian Ringgit,1,36.88,37.03
2026-04-04 00:00:00,KRW,South Korean Won,100,9.85,9.89
2026-04-04 00:00:00,SEK,Swedish Kroner,1,15.76,15.82
2026-04-04 00:00:00,DKK,Danish Kroner,1,22.96,23.06
2026-04-04 00:00:00,HKD,Hong Kong Dollar,1,18.97,19.05
2026-04-04 00:00:00,KWD,Kuwaity Dinar,1,484.50,486.46
2026-04-04 00:00:00,BHD,Bahrain Dinar,1,393.83,395.42
2026-04-04 00:00:00,OMR,Omani Rial,1,386.21,387.76
2026-04-05 00:00:37,INR,Indian Rupee,100,160.00,160.15
2026-04-05 00:00:37,USD,U.S. Dollar,1,148.67,149.27
2026-04-05 00:00:37,EUR,European Euro,1,171.62,172.31
2026-04-05 00:00:37,GBP,UK Pound Sterling,1,196.76,197.55
2026-04-05 00:00:37,CHF,Swiss Franc,1,186.22,186.97
2026-04-05 00:00:37,AUD,Australian Dollar,1,102.71,103.12
2026-04-05 00:00:37,CAD,Canadian Dollar,1,106.76,107.19
2026-04-05 00:00:37,SGD,Singapore Dollar,1,115.65,116.11
2026-04-05 00:00:37,JPY,Japanese Yen,10,9.32,9.36
2026-04-05 00:00:37,CNY,Chinese Yuan,1,21.61,21.69
2026-04-05 00:00:37,SAR,Saudi Arabian Riyal,1,39.59,39.75
2026-04-05 00:00:37,QAR,Qatari Riyal,1,40.78,40.94
2026-04-05 00:00:37,THB,Thai Baht,1,4.57,4.58
2026-04-05 00:00:37,AED,UAE Dirham,1,40.48,40.64
2026-04-05 00:00:37,MYR,Malaysian Ringgit,1,36.88,37.03
2026-04-05 00:00:37,KRW,South Korean Won,100,9.85,9.89
2026-04-05 00:00:37,SEK,Swedish Kroner,1,15.76,15.82
2026-04-05 00:00:37,DKK,Danish Kroner,1,22.96,23.06
2026-04-05 00:00:37,HKD,Hong Kong Dollar,1,18.97,19.05
2026-04-05 00:00:37,KWD,Kuwaity Dinar,1,484.50,486.46
2026-04-05 00:00:37,BHD,Bahrain Dinar,1,393.83,395.42
2026-04-05 00:00:37,OMR,Omani Rial,1,386.21,387.76
2026-04-06 00:00:06,INR,Indian Rupee,100,160.00,160.15
2026-04-06 00:00:06,USD,U.S. Dollar,1,148.67,149.27
2026-04-06 00:00:06,EUR,European Euro,1,171.22,171.91
2026-04-06 00:00:06,GBP,UK Pound Sterling,1,196.15,196.94
2026-04-06 00:00:06,CHF,Swiss Franc,1,185.61,186.35
2026-04-06 00:00:06,AUD,Australian Dollar,1,102.45,102.86
2026-04-06 00:00:06,CAD,Canadian Dollar,1,106.60,107.03
2026-04-06 00:00:06,SGD,Singapore Dollar,1,115.52,115.98
2026-04-06 00:00:06,JPY,Japanese Yen,10,9.32,9.35
2026-04-06 00:00:06,CNY,Chinese Yuan,1,21.60,21.69
2026-04-06 00:00:06,SAR,Saudi Arabian Riyal,1,39.60,39.75
2026-04-06 00:00:06,QAR,Qatari Riyal,1,40.77,40.93
2026-04-06 00:00:06,THB,Thai Baht,1,4.55,4.57
2026-04-06 00:00:06,AED,UAE Dirham,1,40.48,40.64
2026-04-06 00:00:06,MYR,Malaysian Ringgit,1,36.88,37.03
2026-04-06 00:00:06,KRW,South Korean Won,100,9.84,9.88
2026-04-06 00:00:06,SEK,Swedish Kroner,1,15.67,15.74
2026-04-06 00:00:06,DKK,Danish Kroner,1,22.92,23.01
2026-04-06 00:00:06,HKD,Hong Kong Dollar,1,18.97,19.05
2026-04-06 00:00:06,KWD,Kuwaity Dinar,1,484.35,486.30
2026-04-06 00:00:06,BHD,Bahrain Dinar,1,393.78,395.36
2026-04-06 00:00:06,OMR,Omani Rial,1,386.16,387.71
2026-04-07 00:00:17,INR,Indian Rupee,100,160.00,160.15
2026-04-07 00:00:17,USD,U.S. Dollar,1,148.60,149.20
2026-04-07 00:00:17,EUR,European Euro,1,171.53,172.22
2026-04-07 00:00:17,GBP,UK Pound Sterling,1,196.68,197.47
2026-04-07 00:00:17,CHF,Swiss Franc,1,186.11,186.86
2026-04-07 00:00:17,AUD,Australian Dollar,1,102.91,103.32
2026-04-07 00:00:17,CAD,Canadian Dollar,1,106.76,107.19
2026-04-07 00:00:17,SGD,Singapore Dollar,1,115.68,116.15
2026-04-07 00:00:17,JPY,Japanese Yen,10,9.31,9.35
2026-04-07 00:00:17,CNY,Chinese Yuan,1,21.59,21.68
2026-04-07 00:00:17,SAR,Saudi Arabian Riyal,1,39.58,39.74
2026-04-07 00:00:17,QAR,Qatari Riyal,1,40.75,40.91
2026-04-07 00:00:17,THB,Thai Baht,1,4.57,4.59
2026-04-07 00:00:17,AED,UAE Dirham,1,40.46,40.62
2026-04-07 00:00:17,MYR,Malaysian Ringgit,1,36.90,37.05
2026-04-07 00:00:17,KRW,South Korean Won,100,9.88,9.92
2026-04-07 00:00:17,SEK,Swedish Kroner,1,15.78,15.84
2026-04-07 00:00:17,DKK,Danish Kroner,1,22.95,23.05
2026-04-07 00:00:17,HKD,Hong Kong Dollar,1,18.96,19.04
2026-04-07 00:00:17,KWD,Kuwaity Dinar,1,484.12,486.07
2026-04-07 00:00:17,BHD,Bahrain Dinar,1,394.16,395.76
2026-04-07 00:00:17,OMR,Omani Rial,1,385.97,387.53
2026-04-08 00:00:46,INR,Indian Rupee,100,160.00,160.15
2026-04-08 00:00:46,USD,U.S. Dollar,1,148.52,149.12
2026-04-08 00:00:46,EUR,European Euro,1,171.60,172.29
2026-04-08 00:00:46,GBP,UK Pound Sterling,1,196.67,197.46
2026-04-08 00:00:46,CHF,Swiss Franc,1,185.68,186.43
2026-04-08 00:00:46,AUD,Australian Dollar,1,102.93,103.35
2026-04-08 00:00:46,CAD,Canadian Dollar,1,106.70,107.13
2026-04-08 00:00:46,SGD,Singapore Dollar,1,115.62,116.08
2026-04-08 00:00:46,JPY,Japanese Yen,10,9.29,9.33
2026-04-08 00:00:46,CNY,Chinese Yuan,1,21.66,21.75
2026-04-08 00:00:46,SAR,Saudi Arabian Riyal,1,39.55,39.71
2026-04-08 00:00:46,QAR,Qatari Riyal,1,40.74,40.90
2026-04-08 00:00:46,THB,Thai Baht,1,4.55,4.57
2026-04-08 00:00:46,AED,UAE Dirham,1,40.44,40.60
2026-04-08 00:00:46,MYR,Malaysian Ringgit,1,36.84,36.99
2026-04-08 00:00:46,KRW,South Korean Won,100,9.90,9.94
2026-04-08 00:00:46,SEK,Swedish Kroner,1,15.61,15.68
2026-04-08 00:00:46,DKK,Danish Kroner,1,22.96,23.06
2026-04-08 00:00:46,HKD,Hong Kong Dollar,1,18.95,19.03
2026-04-08 00:00:46,KWD,Kuwaity Dinar,1,483.86,485.81
2026-04-08 00:00:46,BHD,Bahrain Dinar,1,393.38,394.97
2026-04-08 00:00:46,OMR,Omani Rial,1,385.77,387.32
2026-04-09 00:00:41,INR,Indian Rupee,100,160.00,160.15
2026-04-09 00:00:41,USD,U.S. Dollar,1,147.84,148.44
2026-04-09 00:00:41,EUR,European Euro,1,173.08,173.78
2026-04-09 00:00:41,GBP,UK Pound Sterling,1,199.09,199.90
2026-04-09 00:00:41,CHF,Swiss Franc,1,187.70,188.46
2026-04-09 00:00:41,AUD,Australian Dollar,1,104.29,104.72
2026-04-09 00:00:41,CAD,Canadian Dollar,1,106.67,107.11
2026-04-09 00:00:41,SGD,Singapore Dollar,1,116.10,116.57
2026-04-09 00:00:41,JPY,Japanese Yen,10,9.34,9.38
2026-04-09 00:00:41,CNY,Chinese Yuan,1,21.65,21.73
2026-04-09 00:00:41,SAR,Saudi Arabian Riyal,1,39.40,39.56
2026-04-09 00:00:41,QAR,Qatari Riyal,1,40.55,40.71
2026-04-09 00:00:41,THB,Thai Baht,1,4.63,4.65
2026-04-09 00:00:41,AED,UAE Dirham,1,40.25,40.42
2026-04-09 00:00:41,MYR,Malaysian Ringgit,1,37.18,37.33
2026-04-09 00:00:41,KRW,South Korean Won,100,10.02,10.06
2026-04-09 00:00:41,SEK,Swedish Kroner,1,16.03,16.10
2026-04-09 00:00:41,DKK,Danish Kroner,1,23.16,23.26
2026-04-09 00:00:41,HKD,Hong Kong Dollar,1,18.88,18.95
2026-04-09 00:00:41,KWD,Kuwaity Dinar,1,482.35,484.31
2026-04-09 00:00:41,BHD,Bahrain Dinar,1,391.73,393.32
2026-04-09 00:00:41,OMR,Omani Rial,1,384.00,385.56
2026-04-10 00:00:10,INR,Indian Rupee,100,160.00,160.15
2026-04-10 00:00:10,USD,U.S. Dollar,1,147.96,148.56
2026-04-10 00:00:10,EUR,European Euro,1,172.82,173.53
2026-04-10 00:00:10,GBP,UK Pound Sterling,1,198.45,199.26
2026-04-10 00:00:10,CHF,Swiss Franc,1,187.05,187.81
2026-04-10 00:00:10,AUD,Australian Dollar,1,104.13,104.55
2026-04-10 00:00:10,CAD,Canadian Dollar,1,106.86,107.29
2026-04-10 00:00:10,SGD,Singapore Dollar,1,116.07,116.54
2026-04-10 00:00:10,JPY,Japanese Yen,10,9.31,9.35
2026-04-10 00:00:10,CNY,Chinese Yuan,1,21.64,21.72
2026-04-10 00:00:10,SAR,Saudi Arabian Riyal,1,39.43,39.59
2026-04-10 00:00:10,QAR,Qatari Riyal,1,40.58,40.75
2026-04-10 00:00:10,THB,Thai Baht,1,4.61,4.63
2026-04-10 00:00:10,AED,UAE Dirham,1,40.29,40.45
2026-04-10 00:00:10,MYR,Malaysian Ringgit,1,37.15,37.30
2026-04-10 00:00:10,KRW,South Korean Won,100,9.99,10.03
2026-04-10 00:00:10,SEK,Swedish Kroner,1,15.88,15.95
2026-04-10 00:00:10,DKK,Danish Kroner,1,23.13,23.22
2026-04-10 00:00:10,HKD,Hong Kong Dollar,1,18.89,18.96
2026-04-10 00:00:10,KWD,Kuwaity Dinar,1,482.74,484.70
2026-04-10 00:00:10,BHD,Bahrain Dinar,1,392.21,393.80
2026-04-10 00:00:10,OMR,Omani Rial,1,384.31,385.87
2026-04-11 00:00:50,INR,Indian Rupee,100,160.00,160.15
2026-04-11 00:00:50,USD,U.S. Dollar,1,148.07,148.67
2026-04-11 00:00:50,EUR,European Euro,1,173.44,174.14
2026-04-11 00:00:50,GBP,UK Pound Sterling,1,199.01,199.82
2026-04-11 00:00:50,CHF,Swiss Franc,1,187.61,188.37
2026-04-11 00:00:50,AUD,Australian Dollar,1,104.69,105.11
2026-04-11 00:00:50,CAD,Canadian Dollar,1,107.03,107.46
2026-04-11 00:00:50,SGD,Singapore Dollar,1,116.22,116.69
2026-04-11 00:00:50,JPY,Japanese Yen,10,9.30,9.34
2026-04-11 00:00:50,CNY,Chinese Yuan,1,21.68,21.77
2026-04-11 00:00:50,SAR,Saudi Arabian Riyal,1,39.46,39.62
2026-04-11 00:00:50,QAR,Qatari Riyal,1,40.61,40.78
2026-04-11 00:00:50,THB,Thai Baht,1,4.61,4.63
2026-04-11 00:00:50,AED,UAE Dirham,1,40.31,40.47
2026-04-11 00:00:50,MYR,Malaysian Ringgit,1,37.34,37.50
2026-04-11 00:00:50,KRW,South Korean Won,100,9.98,10.02
2026-04-11 00:00:50,SEK,Swedish Kroner,1,15.99,16.05
2026-04-11 00:00:50,DKK,Danish Kroner,1,23.21,23.30
2026-04-11 00:00:50,HKD,Hong Kong Dollar,1,18.90,18.98
2026-04-11 00:00:50,KWD,Kuwaity Dinar,1,483.10,485.06
2026-04-11 00:00:50,BHD,Bahrain Dinar,1,392.65,394.25
2026-04-11 00:00:50,OMR,Omani Rial,1,384.60,386.16
2026-04-12 00:00:03,INR,Indian Rupee,100,160.00,160.15
2026-04-12 00:00:03,USD,U.S. Dollar,1,148.07,148.67
2026-04-12 00:00:03,EUR,European Euro,1,173.44,174.14
2026-04-12 00:00:03,GBP,UK Pound Sterling,1,199.01,199.82
2026-04-12 00:00:03,CHF,Swiss Franc,1,187.61,188.37
2026-04-12 00:00:03,AUD,Australian Dollar,1,104.69,105.11
2026-04-12 00:00:03,CAD,Canadian Dollar,1,107.03,107.46
2026-04-12 00:00:03,SGD,Singapore Dollar,1,116.22,116.69
2026-04-12 00:00:03,JPY,Japanese Yen,10,9.30,9.34
2026-04-12 00:00:03,CNY,Chinese Yuan,1,21.68,21.77
2026-04-12 00:00:03,SAR,Saudi Arabian Riyal,1,39.46,39.62
2026-04-12 00:00:03,QAR,Qatari Riyal,1,40.61,40.78
2026-04-12 00:00:03,THB,Thai Baht,1,4.61,4.63
2026-04-12 00:00:03,AED,UAE Dirham,1,40.31,40.47
2026-04-12 00:00:03,MYR,Malaysian Ringgit,1,37.34,37.50
2026-04-12 00:00:03,KRW,South Korean Won,100,9.98,10.02
2026-04-12 00:00:03,SEK,Swedish Kroner,1,15.99,16.05
2026-04-12 00:00:03,DKK,Danish Kroner,1,23.21,23.30
2026-04-12 00:00:03,HKD,Hong Kong Dollar,1,18.90,18.98
2026-04-12 00:00:03,KWD,Kuwaity Dinar,1,483.10,485.06
2026-04-12 00:00:03,BHD,Bahrain Dinar,1,392.65,394.25
2026-04-12 00:00:03,OMR,Omani Rial,1,384.60,386.16
2026-04-13 00:00:18,INR,Indian Rupee,100,160.00,160.15
2026-04-13 00:00:18,USD,U.S. Dollar,1,148.07,148.67
2026-04-13 00:00:18,EUR,European Euro,1,173.54,174.24
2026-04-13 00:00:18,GBP,UK Pound Sterling,1,199.33,200.14
2026-04-13 00:00:18,CHF,Swiss Franc,1,187.63,188.39
2026-04-13 00:00:18,AUD,Australian Dollar,1,104.57,104.99
2026-04-13 00:00:18,CAD,Canadian Dollar,1,106.98,107.41
2026-04-13 00:00:18,SGD,Singapore Dollar,1,116.23,116.70
2026-04-13 00:00:18,JPY,Japanese Yen,10,9.30,9.33
2026-04-13 00:00:18,CNY,Chinese Yuan,1,21.69,21.77
2026-04-13 00:00:18,SAR,Saudi Arabian Riyal,1,39.46,39.62
2026-04-13 00:00:18,QAR,Qatari Riyal,1,40.62,40.78
2026-04-13 00:00:18,THB,Thai Baht,1,4.62,4.64
2026-04-13 00:00:18,AED,UAE Dirham,1,40.31,40.47
2026-04-13 00:00:18,MYR,Malaysian Ringgit,1,37.34,37.50
2026-04-13 00:00:18,KRW,South Korean Won,100,9.97,10.01
2026-04-13 00:00:18,SEK,Swedish Kroner,1,15.98,16.05
2026-04-13 00:00:18,DKK,Danish Kroner,1,23.23,23.33
2026-04-13 00:00:18,HKD,Hong Kong Dollar,1,18.91,18.98
2026-04-13 00:00:18,KWD,Kuwaity Dinar,1,483.26,485.22
2026-04-13 00:00:18,BHD,Bahrain Dinar,1,392.76,394.35
2026-04-13 00:00:18,OMR,Omani Rial,1,385.10,386.66
2026-04-14 00:00:09,INR,Indian Rupee,100,160.00,160.15
2026-04-14 00:00:09,USD,U.S. Dollar,1,149.11,149.71
2026-04-14 00:00:09,EUR,European Euro,1,174.42,175.12
2026-04-14 00:00:09,GBP,UK Pound Sterling,1,200.37,201.17
2026-04-14 00:00:09,CHF,Swiss Franc,1,188.84,189.60
2026-04-14 00:00:09,AUD,Australian Dollar,1,105.06,105.49
2026-04-14 00:00:09,CAD,Canadian Dollar,1,107.75,108.18
2026-04-14 00:00:09,SGD,Singapore Dollar,1,116.90,117.37
2026-04-14 00:00:09,JPY,Japanese Yen,10,9.33,9.37
2026-04-14 00:00:09,CNY,Chinese Yuan,1,21.83,21.91
2026-04-14 00:00:09,SAR,Saudi Arabian Riyal,1,39.73,39.89
2026-04-14 00:00:09,QAR,Qatari Riyal,1,40.90,41.06
2026-04-14 00:00:09,THB,Thai Baht,1,4.62,4.64
2026-04-14 00:00:09,AED,UAE Dirham,1,40.59,40.76
2026-04-14 00:00:09,MYR,Malaysian Ringgit,1,37.51,37.66
2026-04-14 00:00:09,KRW,South Korean Won,100,10.03,10.07
2026-04-14 00:00:09,SEK,Swedish Kroner,1,16.03,16.09
2026-04-14 00:00:09,DKK,Danish Kroner,1,23.34,23.44
2026-04-14 00:00:09,HKD,Hong Kong Dollar,1,19.04,19.11
2026-04-14 00:00:09,KWD,Kuwaity Dinar,1,486.41,488.37
2026-04-14 00:00:09,BHD,Bahrain Dinar,1,395.15,396.74
2026-04-14 00:00:09,OMR,Omani Rial,1,387.29,388.85
2026-04-15 00:00:12,INR,Indian Rupee,100,160.00,160.15
2026-04-15 00:00:12,USD,U.S. Dollar,1,149.11,149.71
2026-04-15 00:00:12,EUR,European Euro,1,175.98,176.69
2026-04-15 00:00:12,GBP,UK Pound Sterling,1,202.37,203.19
2026-04-15 00:00:12,CHF,Swiss Franc,1,191.17,191.94
2026-04-15 00:00:12,AUD,Australian Dollar,1,106.27,106.70
2026-04-15 00:00:12,CAD,Canadian Dollar,1,108.43,108.87
2026-04-15 00:00:12,SGD,Singapore Dollar,1,117.32,117.79
2026-04-15 00:00:12,JPY,Japanese Yen,10,9.39,9.43
2026-04-15 00:00:12,CNY,Chinese Yuan,1,21.88,21.96
2026-04-15 00:00:12,SAR,Saudi Arabian Riyal,1,39.73,39.89
2026-04-15 00:00:12,QAR,Qatari Riyal,1,40.90,41.06
2026-04-15 00:00:12,THB,Thai Baht,1,4.66,4.67
2026-04-15 00:00:12,AED,UAE Dirham,1,40.60,40.76
2026-04-15 00:00:12,MYR,Malaysian Ringgit,1,37.74,37.89
2026-04-15 00:00:12,KRW,South Korean Won,100,10.14,10.18
2026-04-15 00:00:12,SEK,Swedish Kroner,1,16.28,16.35
2026-04-15 00:00:12,DKK,Danish Kroner,1,23.55,23.64
2026-04-15 00:00:12,HKD,Hong Kong Dollar,1,19.04,19.11
2026-04-15 00:00:12,KWD,Kuwaity Dinar,1,486.73,488.69
2026-04-15 00:00:12,BHD,Bahrain Dinar,1,395.26,396.85
2026-04-15 00:00:12,OMR,Omani Rial,1,387.29,388.85
2026-04-16 00:00:12,INR,Indian Rupee,100,160.00,160.15
2026-04-16 00:00:12,USD,U.S. Dollar,1,149.10,149.70
2026-04-16 00:00:12,EUR,European Euro,1,175.59,176.29
2026-04-16 00:00:12,GBP,UK Pound Sterling,1,201.95,202.76
2026-04-16 00:00:12,CHF,Swiss Franc,1,190.48,191.25
2026-04-16 00:00:12,AUD,Australian Dollar,1,106.41,106.83
2026-04-16 00:00:12,CAD,Canadian Dollar,1,108.15,108.59
2026-04-16 00:00:12,SGD,Singapore Dollar,1,117.17,117.64
2026-04-16 00:00:12,JPY,Japanese Yen,10,9.38,9.42
2026-04-16 00:00:12,CNY,Chinese Yuan,1,21.86,21.95
2026-04-16 00:00:12,SAR,Saudi Arabian Riyal,1,39.74,39.90
2026-04-16 00:00:12,QAR,Qatari Riyal,1,40.90,41.06
2026-04-16 00:00:12,THB,Thai Baht,1,4.64,4.66
2026-04-16 00:00:12,AED,UAE Dirham,1,40.59,40.76
2026-04-16 00:00:12,MYR,Malaysian Ringgit,1,37.70,37.85
2026-04-16 00:00:12,KRW,South Korean Won,100,10.09,10.13
2026-04-16 00:00:12,SEK,Swedish Kroner,1,16.19,16.26
2026-04-16 00:00:12,DKK,Danish Kroner,1,23.50,23.59
2026-04-16 00:00:12,HKD,Hong Kong Dollar,1,19.03,19.11
2026-04-16 00:00:12,KWD,Kuwaity Dinar,1,486.70,488.66
2026-04-16 00:00:12,BHD,Bahrain Dinar,1,395.23,396.82
2026-04-16 00:00:12,OMR,Omani Rial,1,387.27,388.83
2026-04-17 00:00:32,INR,Indian Rupee,100,160.00,160.15
2026-04-17 00:00:32,USD,U.S. Dollar,1,148.82,149.42
2026-04-17 00:00:32,EUR,European Euro,1,175.40,176.11
2026-04-17 00:00:32,GBP,UK Pound Sterling,1,201.60,202.41
2026-04-17 00:00:32,CHF,Swiss Franc,1,189.94,190.71
2026-04-17 00:00:32,AUD,Australian Dollar,1,106.73,107.16
2026-04-17 00:00:32,CAD,Canadian Dollar,1,108.38,108.82
2026-04-17 00:00:32,SGD,Singapore Dollar,1,117.02,117.50
2026-04-17 00:00:32,JPY,Japanese Yen,10,9.36,9.40
2026-04-17 00:00:32,CNY,Chinese Yuan,1,21.82,21.91
2026-04-17 00:00:32,SAR,Saudi Arabian Riyal,1,39.67,39.83
2026-04-17 00:00:32,QAR,Qatari Riyal,1,40.82,40.98
2026-04-17 00:00:32,THB,Thai Baht,1,4.66,4.68
